year_since_draft,metric_value,metric_percentile,prob_year3_decision,weighted_metric_year3,prob_year4_decision,weighted_metric_year4,prob_year5_decision,weighted_metric_year5
4,1050.6301271261855,26.577437858508603,0.0,1050.6301271261855,0.06666666666666667,1050.6301271261855,0.25,1050.6301271261855
4,1149.6176679626708,29.063097514340342,0.0,1149.6176679626708,0.06666666666666667,1149.6176679626708,0.25,1149.6176679626708
4,1248.6052087991561,29.636711281070745,0.0,1248.6052087991563,0.06666666666666667,1248.6052087991561,0.25,1248.6052087991563
4,1347.5927496356412,31.166347992351817,0.09090909090909091,1347.5927496356412,0.06666666666666667,1347.5927496356412,0.25,1347.5927496356412
4,1446.5802904721265,34.03441682600382,0.09090909090909091,1446.5802904721265,0.06666666666666667,1446.5802904721265,0.25,1446.5802904721265
4,1545.5678313086116,35.18164435946463,0.09090909090909091,1545.5678313086116,0.06666666666666667,1545.5678313086116,0.375,1545.5678313086114
4,1644.555372145097,35.94646271510516,0.09090909090909091,1644.5553721450972,0.06666666666666667,1644.555372145097,0.25,1644.555372145097
4,1743.5429129815823,36.32887189292543,0.18181818181818182,1743.5429129815823,0.06666666666666667,1743.5429129815823,0.25,1743.542912981582
4,1842.5304538180674,37.66730401529637,0.2727272727272727,1842.5304538180674,0.06666666666666667,1842.5304538180674,0.25,1842.5304538180676
4,1941.5179946545527,39.005736137667306,0.2727272727272727,1941.5179946545527,0.06666666666666667,1941.5179946545527,0.375,1941.5179946545527
4,2040.5055354910378,39.77055449330784,0.36363636363636365,2040.5055354910378,0.06666666666666667,2040.5055354910378,0.5,2040.5055354910378
4,2139.4930763275233,40.53537284894838,0.36363636363636365,2139.4930763275233,0.06666666666666667,2139.4930763275233,0.5,2139.493076327524
4,2238.4806171640084,42.82982791586998,0.36363636363636365,2238.4806171640084,0.13333333333333333,2238.4806171640084,0.5,2238.4806171640084
4,2337.4681580004935,44.93307839388145,0.36363636363636365,2337.4681580004935,0.13333333333333333,2337.4681580004935,0.375,2337.468158000494
4,2436.455698836979,45.88910133843212,0.45454545454545453,2436.455698836979,0.13333333333333333,2436.455698836979,0.375,2436.455698836979
4,2535.443239673464,47.22753346080306,0.45454545454545453,2535.443239673464,0.2,2535.443239673464,0.5,2535.443239673464
